,suburb,propert_desc,address,price,property_details,property_features,image
1961,Rosebank and Parktown,3 Bed House in Waverley,,R 3 699 000,"['Listing number\nT4073796', 'Property type\nHouse', 'Erf size\n603 m²']","['Bedrooms\n3', 'Bathrooms\n3.5', 'Lounges\n3', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1426/2/9405426/images/property-9405426-94692713_dhd.jpg
1962,Rosebank and Parktown,4 Bed Apartment in Oaklands,,R 3 700 000,"['Listing number\nT4783994', 'Property type\nApartment', 'Erf size\n3 722 m²', 'Floor size\n405 m²']","['Bedrooms\n4', 'Bathrooms\n3.5']",https://helium.privateproperty.co.za/live-za-images/property/1666/24/10649666/images/property-10649666-49652207_sd.jpg
1963,Rosebank and Parktown,3 Bed House in Waverley,,R 3 700 000,"['Listing number\nT4755711', 'Property type\nHouse', 'Erf size\n1 984 m²']","['Bedrooms\n3', 'Bathrooms\n3.5', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1940/0/10601940/images/property-10601940-92570084_dhd.jpg
1964,Rosebank and Parktown,5 Bed House in Parkhurst,,R 3 700 000,"['Listing number\nT4541662', 'Property type\nHouse', 'Rates and taxes\nR 2 156']","['Bedrooms\n5', 'Bathrooms\n4', 'En-suite\n3', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/785/22/10244785/images/property-10244785-97458_dhd.jpg
1965,Rosebank and Parktown,3 Bed House in Orchards,,R 3 700 000,"['Listing number\nT4212070', 'Property type\nHouse', 'Erf size\n1 487 m²']","['Bedrooms\n3', 'Bathrooms\n2.5', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n4']",https://helium.privateproperty.co.za/live-za-images/property/1627/29/9659627/images/property-9659627-75082190_dhd.jpg
1966,Rosebank and Parktown,3 Bed House in Orchards,,R 3 700 000,"['Listing number\nT4039531', 'Property type\nHouse', 'Erf size\n1 487 m²']","['Bedrooms\n3', 'Bathrooms\n2.5', 'En-suite\n1', 'Lounges\n3', 'Garages\n4']",https://helium.privateproperty.co.za/live-za-images/property/1559/22/9345559/images/property-9345559-57241353_dhd.jpg
1967,Rosebank and Parktown,4 Bed House in Parkview,,R 3 750 000,"['Listing number\nT4609296', 'Property type\nHouse', 'Erf size\n1 331 m²']","['Bedrooms\n4', 'Bathrooms\n2.5', 'Lounges\n4', 'Dining Areas\n2', 'Garages\n4']",https://helium.privateproperty.co.za/live-za-images/property/1769/26/10353769/images/property-10353769-90532696_dhd.jpg
1968,Rosebank and Parktown,4 Bed Cluster in Waverley,,R 3 795 000,"['Listing number\nT4734141', 'Property type\nCluster', 'Erf size\n773 m²']","['Bedrooms\n4', 'Bathrooms\n4.5', 'En-suite\n4', 'Lounges\n3', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/382/32/10564382/images/property-10564382-78667868_dhd.jpg
1969,Rosebank and Parktown,5 Bed House in Orchards,,R 3 799 000,"['Listing number\nT4524823', 'Property type\nHouse', 'Erf size\n904 m²']","['Bedrooms\n5', 'Bathrooms\n5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n4']",https://helium.privateproperty.co.za/live-za-images/property/874/9/10218874/images/property-10218874-21865070_dhd.jpg
1970,Rosebank and Parktown,3 Bed Apartment in Oaklands,,R 3 799 000,"['Listing number\nT4493748', 'Property type\nApartment', 'Erf size\n267 m²', 'Floor size\n267 m²']","['Bedrooms\n3', 'Bathrooms\n3', 'En-suite\n3', 'Lounges\n2', 'Covered Parkings\n3']",https://helium.privateproperty.co.za/live-za-images/property/1450/34/10169450/images/property-10169450-3004373_dhd.jpg
1971,Rosebank and Parktown,2 Bed House in Abbotsford,,R 3 799 000,"['Listing number\nT4102106', 'Property type\nHouse', 'Erf size\n2 247 m²']","['Bedrooms\n2', 'Bathrooms\n2.5', 'En-suite\n1', 'Lounges\n3', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1338/29/9459338/images/property-9459338-7316034_dhd.jpg
1972,Rosebank and Parktown,3 Bed Apartment in Melrose,,R 3 799 000,"['Listing number\nT3925270', 'Property type\nApartment', 'Levies\nR 8 800']","['Bedrooms\n3', 'Bathrooms\n2.5', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/135/12/9124135/images/property-9124135-50856770_dhd.jpg
1973,Rosebank and Parktown,3 Bed Apartment in Abbotsford,,R 3 800 000,"['Listing number\nT4613251', 'Property type\nApartment', 'Erf size\n2 706 m²', 'Floor size\n236 m²']","['Bedrooms\n3', 'Bathrooms\n2.5', 'En-suite\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/95/30/10360095/images/property-10360095-42523226_dhd.jpg
1974,Rosebank and Parktown,2 Bed Apartment in Dunkeld,,R 3 800 000,"['Listing number\nT4648927', 'Property type\nApartment', 'Floor size\n131 m²']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1847/9/10419847/images/property-10419847-98613963_dhd.jpg
1975,Rosebank and Parktown,2 Bed Apartment in Rosebank,,R 3 850 000,"['Listing number\nT4655010', 'Property type\nApartment', 'Floor size\n97 m²']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/1882/14/10429882/images/property-10429882-12372700_dhd.jpg
1976,Rosebank and Parktown,4 Bed House in Waverley,,R 3 850 000,"['Listing number\nT4613527', 'Property type\nHouse', 'Erf size\n1 770 m²']","['Bedrooms\n4', 'Bathrooms\n4', 'En-suite\n3', 'Lounges\n3', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/532/30/10360532/images/property-10360532-78464040_dhd.jpg
1977,Rosebank and Parktown,4 Bed House in Norwood,,R 3 895 000,"['Listing number\nT4356355', 'Property type\nHouse', 'Erf size\n496 m²']","['Bedrooms\n4', 'Bathrooms\n3', 'En-suite\n2', 'Lounges\n3', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/508/14/9928508/images/property-9928508-36155927_dhd.jpg
1978,Rosebank and Parktown,3 Bed House in Oaklands,,R 3 899 000,"['Listing number\nT3379870', 'Property type\nHouse', 'Erf size\n1 360 m²']","['Bedrooms\n3', 'Bathrooms\n3.5', 'En-suite\n3', 'Lounges\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/298/45/7990298/images/property-7990298-11795172_dhd.jpg
1979,Rosebank and Parktown,3 Bed Apartment in Rosebank,,R 3 900 000,"['Listing number\nT4629650', 'Property type\nApartment', 'Erf size\n120 m²', 'Floor size\n120 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1651/43/10387651/images/property-10387651-39238642_dhd.jpg
1980,Rosebank and Parktown,3 Bed Townhouse in Craighall Park,,R 3 940 000,"['Listing number\nT4704844', 'Property type\nTownhouse', 'Floor size\n126 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/103/7/10514103/images/property-10514103-89931062_dhd.jpg
1981,Rosebank and Parktown,5 Bed House in Norwood,,R 3 950 000,"['Listing number\nT4807254', 'Property type\nHouse', 'Erf size\n496 m²']","['Bedrooms\n5', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n2', 'Covered Parkings\n4']",https://helium.privateproperty.co.za/live-za-images/property/720/44/10688720/images/property-10688720-90554057_dhd.jpg
1982,Rosebank and Parktown,3 Bed House in Parkhurst,,R 3 950 000,"['Listing number\nT4799633', 'Property type\nHouse', 'Erf size\n495 m²']","['Bedrooms\n3', 'Bathrooms\n3.5', 'Lounges\n3', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/40/38/10676040/images/property-10676040-50837289_dhd.jpg
1983,Rosebank and Parktown,3 Bed Apartment in Abbotsford,,R 3 950 000,"['Listing number\nT3363490', 'Property type\nApartment', 'Levies\nR 3 281']","['Bedrooms\n3', 'Bathrooms\n2.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1957/27/7955957/images/property-7955957-18482200_sd.jpg
1984,Rosebank and Parktown,2 Bed Apartment in Melrose Arch,,R 3 950 000,"['Listing number\nT4422731', 'Property type\nApartment', 'Floor size\n84 m²']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n2', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/614/24/10048614/images/property-10048614-63338438_dhd.jpg
1985,Rosebank and Parktown,3 Bed House in Norwood,,R 3 999 000,"['Listing number\nT3267026', 'Property type\nHouse', 'Erf size\n689 m²']","['Bedrooms\n3', 'Bathrooms\n3.5', 'En-suite\n3', 'Lounges\n2', 'Garages\n4']",https://helium.privateproperty.co.za/live-za-images/property/516/19/7738516/images/property-7738516-71282184_dhd.jpg
1986,Rosebank and Parktown,4 Bed House in Orchards,,R 3 999 000,"['Listing number\nT3591196', 'Property type\nHouse', 'Rates and taxes\nR 2 800']","['Bedrooms\n4', 'Bathrooms\n3.5', 'Lounges\n2']",https://helium.privateproperty.co.za/live-za-images/property/131/25/8450131/images/property-8450131-40613260_dhd.jpg
1987,Rosebank and Parktown,3 Bed House in Parktown North,,R 3 999 000,"['Listing number\nT4393107', 'Property type\nHouse', 'Erf size\n713 m²', 'Floor size\n480 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/852/48/9996852/images/property-9996852-33505232_dhd.jpg
1988,Rosebank and Parktown,4 Bed House in Parkhurst,,R 3 999 000,"['Listing number\nT3854433', 'Property type\nHouse', 'Erf size\n497 m²']","['Bedrooms\n4', 'Bathrooms\n4.5', 'En-suite\n4', 'Lounges\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1295/40/8981295/images/property-8981295-77971577_dhd.jpg
1989,Rosebank and Parktown,3 Bed House in Norwood,,R 4 199 000,"['Listing number\nT4808664', 'Property type\nHouse', 'Erf size\n495 m²']","['Bedrooms\n3', 'Bathrooms\n3.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1312/45/10691312/images/property-10691312-22487692_dhd.jpg
1990,Rosebank and Parktown,2 Bed Apartment in Melrose Arch,,R 4 200 000,"['Listing number\nT3391475', 'Property type\nApartment', 'Floor size\n88 m²']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n2', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/1679/6/8013679/images/property-8013679-13173154_dhd.jpg
1991,Rosebank and Parktown,2 Bed Apartment in Houghton Estate,,R 4 200 000,"['Listing number\nT4310002', 'Property type\nApartment', 'Rates and taxes\nR 1 700', 'Levies\nR 6 000']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1692/21/9843692/images/property-9843692-58967939_dhd.jpg
1992,Rosebank and Parktown,4 Bed House in Orchards,,R 4 250 000,"['Listing number\nT4805028', 'Property type\nHouse', 'Erf size\n1 487 m²']","['Bedrooms\n4', 'Bathrooms\n2', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1034/42/10685034/images/property-10685034-9440063_dhd.jpg
1993,Rosebank and Parktown,4 Bed House in Norwood,,R 4 250 000,"['Listing number\nT3613252', 'Property type\nHouse', 'Erf size\n495 m²']","['Bedrooms\n4', 'Bathrooms\n2.5', 'En-suite\n1', 'Lounges\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/306/45/8490306/images/property-8490306-87443351_dhd.jpg
1994,Rosebank and Parktown,16 Bed House in Houghton Estate,,R 4 250 000,"['Listing number\nT4418980', 'Property type\nHouse', 'Rates and taxes\nR 1 200']","['Bedrooms\n16', 'Bathrooms\n16', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/191/21/10042191/images/property-10042191-70897021_sd.jpg
1995,Rosebank and Parktown,2 Bed House in Norwood,,R 4 299 000,"['Listing number\nT4587587', 'Property type\nHouse', 'Erf size\n1 084 m²']","['Bedrooms\n2', 'Bathrooms\n2.5', 'En-suite\n2', 'Lounges\n3', 'Covered Parkings\n5']",https://helium.privateproperty.co.za/live-za-images/property/489/9/10318489/images/property-10318489-95932412_dhd.jpg
1996,Rosebank and Parktown,2 Bed Apartment in Melrose Arch,,R 4 300 000,"['Listing number\nT3855612', 'Property type\nApartment', 'Floor size\n118 m²']","['Bedrooms\n2', 'Bathrooms\n2.5', 'En-suite\n2', 'Lounges\n2']",https://helium.privateproperty.co.za/live-za-images/property/1624/41/8983624/images/property-8983624-34455160_dhd.jpg
1997,Rosebank and Parktown,4 Bed House in Orchards,,R 4 350 000,"['Listing number\nT3502274', 'Property type\nHouse', 'Erf size\n1 489 m²']","['Bedrooms\n4', 'Bathrooms\n3', 'En-suite\n2', 'Lounges\n3', 'Garages\n1']",https://helium.privateproperty.co.za/live-za-images/property/1170/30/8261170/images/property-8261170-41183955_dhd.jpg
1998,Rosebank and Parktown,4 Bed House in Houghton Estate,,R 4 350 000,"['Listing number\nT4544141', 'Property type\nHouse', 'Erf size\n991 m²']","['Bedrooms\n4', 'Bathrooms\n2.5', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/854/24/10248854/images/property-10248854-43869226_sd.jpg
1999,Rosebank and Parktown,4 Bed House in Parkview,,R 4 350 000,"['Listing number\nT4392824', 'Property type\nHouse', 'Erf size\n1 020 m²']","['Bedrooms\n4', 'Bathrooms\n3', 'Lounges\n3', 'Dining Areas\n1', 'Garages\n2', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/393/48/9996393/images/property-9996393-3626066_sd.jpg
2000,Rosebank and Parktown,3 Bed House in Parkview,,R 4 375 000,"['Listing number\nT4612672', 'Property type\nHouse', 'Erf size\n1 022 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n3', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1139/29/10359139/images/property-10359139-75570067_sd.jpg
2001,Rosebank and Parktown,4 Bed House in Orchards,,R 4 400 000,"['Listing number\nT4733659', 'Property type\nHouse', 'Erf size\n715 m²']","['Bedrooms\n4', 'Bathrooms\n3', 'En-suite\n1', 'Lounges\n3', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1608/31/10563608/images/property-10563608-36444556_dhd.jpg
2002,Rosebank and Parktown,2 Bed Apartment in Melrose Arch,,R 4 400 000,"['Listing number\nT4165745', 'Property type\nApartment', 'Floor size\n118 m²']","['Bedrooms\n2', 'Bathrooms\n2.5', 'En-suite\n2']",https://helium.privateproperty.co.za/live-za-images/property/293/35/9570293/images/property-9570293-42815515_dhd.jpg
2003,Rosebank and Parktown,3 Bed House in Parkhurst,,R 4 450 000,"['Listing number\nT4773810', 'Property type\nHouse', 'Erf size\n495 m²']","['Bedrooms\n3', 'Bathrooms\n3.5', 'Lounges\n3', 'Dining Areas\n1', 'Garages\n4']",https://helium.privateproperty.co.za/live-za-images/property/306/16/10632306/images/property-10632306-72565606_dhd.jpg
2004,Rosebank and Parktown,3 Bed Apartment in Houghton Estate,,R 4 450 000,"['Listing number\nT4529656', 'Property type\nApartment', 'Erf size\n332 m²', 'Floor size\n332 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'Garages\n1']",https://helium.privateproperty.co.za/live-za-images/property/372/13/10226372/images/property-10226372-44730433_dhd.jpg
2005,Rosebank and Parktown,4 Bed House in Orchards,,R 4 499 000,"['Listing number\nT2836715', 'Property type\nHouse', 'Erf size\n1 487 m²']","['Bedrooms\n4', 'Bathrooms\n4.5', 'En-suite\n2', 'Lounges\n3', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1853/48/6797853/images/property-6797853-77968282_dhd.jpg
2006,Rosebank and Parktown,3 Bed Cluster in Orchards,,R 4 499 000,"['Listing number\nT4539840', 'Property type\nCluster', 'Erf size\n1 487 m²']","['Bedrooms\n3', 'Bathrooms\n2.5', 'En-suite\n1', 'Lounges\n3', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/30/21/10242030/images/property-10242030-13896936_dhd.jpg
2007,Rosebank and Parktown,3 Bed House in Norwood,,R 4 499 000,"['Listing number\nT4513181', 'Property type\nHouse', 'Erf size\n550 m²']","['Bedrooms\n3', 'Bathrooms\n2.5', 'En-suite\n1', 'Lounges\n2', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/404/0/10200404/images/property-10200404-46237167_dhd.jpg
2008,Rosebank and Parktown,5 Bed House in Oaklands,,R 4 500 000,"['Listing number\nT3748048', 'Property type\nHouse', 'Erf size\n2 055 m²']","['Bedrooms\n5', 'Bathrooms\n5', 'En-suite\n4', 'Lounges\n3', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/711/30/8760711/images/property-8760711-97114654_dhd.jpg
2009,Rosebank and Parktown,4 Bed House in Waverley,,R 4 500 000,"['Listing number\nT4301358', 'Property type\nHouse', 'Erf size\n1 676 m²']","['Bedrooms\n4', 'Bathrooms\n3.5', 'En-suite\n2', 'Lounges\n3', 'Garages\n6']",https://helium.privateproperty.co.za/live-za-images/property/1616/13/9827616/images/property-9827616-68296400_dhd.jpg
2010,Rosebank and Parktown,4 Bed House in Orchards,,R 4 500 000,"['Listing number\nT3932527', 'Property type\nHouse', 'Erf size\n532 m²']","['Bedrooms\n4', 'Bathrooms\n3', 'En-suite\n2', 'Lounges\n3', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1780/18/9137780/images/property-9137780-65140920_dhd.jpg
2011,Rosebank and Parktown,4 Bed House in Craighall,,R 4 500 000,"['Listing number\nT4728082', 'Property type\nHouse', 'Erf size\n1 932 m²', 'Floor size\n850 m²']","['Bedrooms\n4', 'Bathrooms\n2', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n6']",https://helium.privateproperty.co.za/live-za-images/property/252/27/10554252/images/property-10554252-1893508_dhd.jpg
2012,Rosebank and Parktown,2 Bed House in Saxonwold,,R 4 500 000,"['Listing number\nT4605975', 'Property type\nHouse', 'Erf size\n2 029 m²']","['Bedrooms\n2', 'Bathrooms\n2.5', 'En-suite\n2', 'Lounges\n3', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/400/24/10348400/images/property-10348400-66705187_dhd.jpg
2013,Rosebank and Parktown,3 Bed House in Parkwood,,R 4 500 000,"['Listing number\nT4506788', 'Property type\nHouse', 'Erf size\n1 000 m²']","['Bedrooms\n3', 'Bathrooms\n3', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n5']",https://helium.privateproperty.co.za/live-za-images/property/83/45/10190083/images/property-10190083-57432909_dhd.jpg
2014,Rosebank and Parktown,1 800 m² Land available in Houghton Estate,,R 4 500 000,"['Listing number\nT4301394', 'Property type\nResidential Land', 'Erf size\n1 800 m²']",[],https://helium.privateproperty.co.za/live-za-images/property/1687/13/9827687/images/property-9827687-7938154_dhd.jpg
2015,Rosebank and Parktown,3 Bed House in Orchards,,R 4 500 000,"['Listing number\nT4098263', 'Property type\nHouse', 'Erf size\n1 487 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n2', 'Lounges\n2', 'Garages\n4']",https://helium.privateproperty.co.za/live-za-images/property/1748/25/9451748/images/property-9451748-75072706_dhd.jpg
